stop_lat,stop_code,stop_lon,timepoint,stop_url,stop_id,stop_desc,stop_name,location_type,zone_id
43.0261943,1790,-87.9124869,0,,1790,,S2 & VIRGINIA,0,
42.9955346,713,-87.9044431,0,,713,,HOWELL & RUSSELL,0,
42.9916173,711,-87.9042557,0,,711,,HOWELL & DEWEY,0,
42.9976017,2073,-87.9365442,0,,2073,,WINDLAKE & HARRISON,0,
43.0512552,6848,-87.9969238,0,,6848,,N68 & MILWAUKEE,0,
42.9840196,661,-87.9063102,0,,661,,HOWELL & S3333,0,
42.9881183,5186,-87.8941915,1,,5186,,CLEMENT & OKLAHOMA,0,
43.1625466,9547,-88.0534922,0,,9547,,BRADLEY & OAK LEAF TRAIL,0,
43.0375672,7126,-87.9191326,1,,7126,,N6 & MICHIGAN,0,
43.036161,7127,-87.9190948,1,,7127,,N6 & CLYBOURN,0,
43.0677978,6840,-87.9875372,1,,6840,,N60 & CENTER,0,
43.0166865,6307,-87.9880138,1,,6307,,GREENFIELD & S60,0,
43.0513887,7120,-87.9188235,0,,7120,,N6 & GALENA,0,
43.0485977,7121,-87.9188399,0,,7121,,N6 & VLIET,0,
43.0123476,1069,-87.9196848,0,,1069,,MITCHELL & S7,0,
43.0028468,5309,-87.9010515,0,,5309,,LINCOLN & WOODWARD,0,
43.0603383,2179,-88.0278021,0,,2179,,NORTH & SWAN,0,
43.0027764,5300,-87.9234102,0,,5300,,LINCOLN & S9PL,0,
43.0168245,6301,-87.9880882,1,,6301,,GREENFIELD & S60,0,
43.0027574,5302,-87.9190154,0,,5302,,LINCOLN & S6,0,
43.0027167,5303,-87.9171399,0,,5303,,LINCOLN & S5,0,
43.0027529,5304,-87.915208,0,,5304,,LINCOLN & S4,0,
43.1852513,1064,-87.9640316,1,,1064,,SERVICE ROAD & SCHROEDER,0,
43.0028284,5306,-87.9109338,0,,5306,,LINCOLN & S1,0,
43.0138464,6300,-87.9872428,0,,6300,,S60 & LAPHAM,0,
42.9941457,2075,-87.9384816,0,,2075,,S20 & S2761,0,
43.0233032,1669,-87.9144971,1,,1669,,NATIONAL & S3,0,
43.1267021,912,-87.9520263,1,,912,,TEUTONIA & FLORIST,0,
43.012518,4620,-87.9577709,0,,4620,,S35 & MITCHELL,0,
43.0513695,4435,-88.005016,0,,4435,,HARWOOD & MOWER,0,
43.0444203,4329,-87.9580301,1,,4329,,HIGHLAND & N35,0,
42.9883645,2604,-88.0473273,1,,2604,,S108 & OKLAHOMA,0,
43.0494935,593,-87.9833084,1,,593,,VLIET & HAWLEY,0,
43.0497205,592,-87.985434,0,,592,,VLIET & N58,0,
43.0490441,595,-87.9790832,0,,595,,VLIET & N52,0,
43.0048074,1082,-87.9417461,0,,1082,,FOREST HOME & GRANT,0,
43.0488083,597,-87.9748735,0,,597,,VLIET & N49,0,
43.0075856,1080,-87.936598,0,,1080,,FOREST HOME & S19,0,
43.0486728,599,-87.9704419,0,,599,,VLIET & N45,0,
43.0533875,4320,-87.9637225,0,,4320,,N40 & ROBERTS,0,
43.0490383,4323,-87.9641772,0,,4323,,N40 & VLIET,0,
43.0502792,4322,-87.9637998,0,,4322,,N40 & CHERRY,0,
43.1559963,9724,-88.0250333,0,,9724,,N91 & CALUMET,0,
42.9961108,1089,-87.956247,0,,1089,,FOREST HOME & LEEDS,0,
43.046108,4326,-87.9656713,0,,4326,,HIGHLAND & MARTIN,0,
43.1630652,9698,-88.0243947,0,,9698,,N91 & BRADLEY,0,
43.0104689,4621,-87.9578318,0,,4621,,S35 & BURNHAM,0,
43.1154085,2827,-88.0657717,0,,2827,,N124 & CUSTER,0,
43.1190171,2820,-87.9562288,1,,2820,,N35 / SILVER SPRING,0,
43.1213528,2821,-87.9561559,0,,2821,,N35 / THURSTON,0,
43.1237307,2822,-87.9561115,0,,2822,,N35 / ORIOLE,0,
42.9482396,5414,-87.8498705,0,,5414,,LAKE & MORRIS,0,
42.9517898,5416,-87.8499682,0,,5416,,LAKE & EDGERTON,0,
42.9391726,5410,-87.8498357,0,,5410,,LAKE & IONA,0,
42.9412722,5411,-87.8498293,0,,5411,,LAKE & DALE,0,
42.9444338,5412,-87.8498154,0,,5412,,LAKE & GRANGE,0,
42.9572951,5418,-87.850085,0,,5418,,LAKE & BARNARD,0,
42.9592329,5419,-87.8525947,0,,5419,,LAYTON & HATELY,0,
43.0531775,6847,-87.9876928,0,,6847,,N60 & WASHINGTON,0,
43.0639987,1409,-87.8882235,0,,1409,,OAKLAND & BRADFORD,0,
43.0730462,5794,-87.9338126,0,,5794,,HOPKINS & CHAMBERS,0,
43.0747956,1402,-87.8879174,1,,1402,,OAKLAND & KENWOOD,0,
43.07781,1400,-87.8879409,0,,1400,,OAKLAND & HARTFORD,0,
43.0675791,1406,-87.8881485,0,,1406,,OAKLAND & PARK,0,
43.0688824,1405,-87.8880274,0,,1405,,OAKLAND & NEWBERRY-RIVERSIDE PLACE,0,
42.999671,1086,-87.9503322,0,,1086,,FOREST HOME & S29,0,
43.0794196,4215,-87.8779818,0,,4215,,DOWNER & NEWPORT,0,
43.0027272,5247,-88.0171791,1,,5247,,LINCOLN & S84,0,
43.0210585,449,-87.9998075,0,,449,,S70 & WASHINGTON,0,
43.0184586,448,-87.9999655,0,,448,,S70 & MADISON,0,
43.0708862,1339,-87.8878433,0,,1339,,OAKLAND & LOCUST,0,
43.0691081,1338,-87.8878673,0,,1338,,OAKLAND & NEWBERRY,0,
43.110102,4200,-88.0553837,0,,4200,,LOVERS LANE & N5100,0,
43.0635845,1335,-87.8879421,0,,1335,,OAKLAND & BRADFORD,0,
43.0231841,442,-88.0001173,0,,442,,S70 & WALKER,0,
43.0206657,441,-88.0002748,0,,441,,S70 & WASHINGTON,0,
43.0261772,440,-88.000064,0,,440,,S70 & MAIN,0,
43.0171686,447,-87.9999459,1,,447,,S70 & GREENFIELD,0,
43.0569356,4218,-87.8886097,0,,4218,,FARWELL & LAFAYETTE,0,
43.0599843,1333,-87.8879841,1,,1333,,OAKLAND & NORTH,0,
43.0187301,444,-88.0001107,0,,444,,S70 & MADISON,0,
43.0825073,6932,-87.9869292,0,,6932,,N60 & KEEFE,0,
43.0785528,6930,-87.9870655,0,,6930,,N60 & PHILIP,0,
43.0806616,6931,-87.986996,0,,6931,,N60 & TOWNSEND,0,
43.0903152,6936,-87.9872374,1,,6936,,N60 & CAPITOL,0,
43.0067899,4623,-87.957921,0,,4623,,S35 & BECHER,0,
43.0879473,6935,-87.9868077,0,,6935,,N60 & MELVINA,0,
42.9245234,5771,-87.9493692,0,,5771,,S27 & SYCAMORE,0,
43.0937841,6939,-87.9866476,0,,6939,,N60 & HOPE,0,
43.1337593,5777,-87.9661739,1,,5777,,SHERMAN & MILL,0,
43.1489513,39,-88.0055985,1,,39,,N76 & GOOD HOPE,0,
43.1562589,38,-88.0052563,0,,38,,N76 & CALUMET,0,
43.1342306,7702,-88.0179445,1,,7702,,MILL & W8500,0,
43.0894077,5579,-88.0275401,1,,5579,,N92 & CAPITOL,0,
43.0876642,5578,-88.0275642,0,,5578,,N92 & N3871,0,
43.0846811,5577,-88.0275452,0,,5577,,N92 & LISBON,0,
43.082246,5576,-88.0275189,0,,5576,,N92 & KEEFE,0,
43.0573455,6845,-87.9876836,0,,6845,,N60 & LLOYD,0,
43.1630836,30,-88.0044367,0,,30,,N76 & BRADLEY,0,
43.0768546,5573,-88.0274675,0,,5573,,N92 & AUER,0,
43.0747981,5572,-88.0274216,1,,5572,,N92 & BURLEIGH,0,
43.1476091,7708,-87.9565426,1,,7708,,TEUTONIA & GOOD HOPE,0,
43.0372465,7709,-87.8998761,1,,7709,,THE COUTURE BRT STATION,0,
43.0238329,641,-87.9113592,1,,641,,S1 & NATIONAL,0,
43.1122277,1240,-87.9863505,0,,1240,,N60 & VILLARD,0,
43.060065,1243,-87.9052244,1,,1243,,HOLTON & NORTH,0,
43.0212716,642,-87.9114003,0,,642,,S1 & MINERAL,0,
43.0143461,645,-87.9112829,0,,645,,S1 & LAPHAM,0,
43.0172309,644,-87.9112966,0,,644,,S1 & GREENFIELD,0,
43.0673217,1247,-87.9052456,0,,1247,,HOLTON & CENTER,0,
42.9663743,1937,-87.9290608,0,,1937,,S13 & BOLIVAR,0,
42.9782585,3969,-87.9517519,1,,3969,,LOOMIS & S29,0,
42.9882438,5129,-87.9902131,0,,5129,,OKLAHOMA & S63,0,
43.1042467,8506,-87.9343017,0,,8506,,HAMPTON & N19,0,
43.0026871,339,-87.9283815,0,,339,,S13 & LINCOLN,0,
42.995441,338,-87.9285146,0,,338,,S13 & CLEVELAND,0,
43.0405203,4391,-87.899593,1,,4391,,PROSPECT & MASON,0,
42.9741538,335,-87.9289733,1,,335,,S13 & HOWARD,0,
42.9590883,334,-87.9291129,1,,334,,S13 & LAYTON,0,
42.9881124,337,-87.9286875,1,,337,,S13 & OKLAHOMA,0,
42.9808953,336,-87.9288648,0,,336,,S13 & MORGAN,0,
42.9445478,333,-87.9292944,0,,333,,S13 & GRANGE,0,
42.9300015,332,-87.9299056,1,,332,,S13 & COLLEGE,0,
42.9301601,8349,-87.8797903,0,,8349,,COLLEGE & PENNSYLVANIA,0,
43.0601193,8348,-87.9198854,1,,8348,,N7 & NORTH,0,
43.0743142,4107,-88.04816,1,,4107,,MAYFAIR & BURLEIGH,0,
43.0703485,4109,-88.0480534,0,,4109,,MAYFAIR & N2855,0,
42.9591878,8342,-87.8623803,0,,8342,,LAYTON & KINGAN,0,
43.0792339,4593,-87.9573349,0,,4593,,N35 & CONCORDIA,0,
42.9301199,8347,-87.8711935,0,,8347,,COLLEGE & ELAINE,0,
42.9756956,1295,-87.8761626,0,,1295,,KK & CRAWFORD,0,
43.0009898,4626,-87.9581818,1,,4626,,S35 & HAYES,0,
43.0970321,3898,-87.9859413,1,,3898,,CONGRESS & FOND DU LAC,0,
43.1050035,3899,-87.931242,1,,3899,,GREEN BAY & HAMPTON,0,
43.0192826,2062,-87.9331385,0,,2062,,CESAR CHAVEZ & SCOTT,0,
43.0447137,3893,-87.9341948,0,,3893,,N17 & HIGHLAND,0,
43.0487074,3890,-87.9341796,1,,3890,,N17 & VLIET,0,
43.0404296,3896,-87.934332,0,,3896,,N17 & WELLS,0,
43.1239192,846,-87.9515726,0,,846,,TEUTONIA & ORIOLE,0,
42.9028468,9692,-87.9413453,0,,9692,,IKEA WAY & CREEKSIDE CROSSING,0,
43.1061888,6613,-87.916991,0,,6613,,PORT WASHINGTON & CHATEAU,0,
43.1100584,6612,-87.916974,0,,6612,,PORT WASHINGTON & 5111,0,
43.1115622,6611,-87.9169636,0,,6611,,PORT WASHINGTON & HENRYCLAY,0,
43.0950516,6617,-87.9172085,0,,6617,,PORT WASHINGTON & 4253,0,
43.0976123,6616,-87.917162,0,,6616,,PORT WASHINGTON & 4500,0,
43.0996774,6615,-87.9170916,0,,6615,,PORT WASHINGTON & RIVER WOODS,0,
43.1042875,6614,-87.9170603,0,,6614,,PORT WASHINGTON & HAMPTON,0,
43.0930222,6618,-87.9171934,0,,6618,,PORT WASHINGTON & OLIVE,0,
43.1192221,5951,-88.0349372,0,,5951,,SILVER SPRING & APPLETON,0,
43.1193019,5950,-88.0415405,0,,5950,,SILVER SPRING & N103,0,
43.1193697,5952,-88.0304591,0,,5952,,SILVER SPRING & N95,0,
43.0769347,4074,-87.9472079,0,,4074,,N27 & AUER,0,
43.0810158,4076,-87.9471273,0,,4076,,N27 & TOWNSEND,0,
43.0714646,4071,-87.9472902,0,,4071,,N27 & LOCUST,0,
43.0750907,4073,-87.947241,0,,4073,,N27 & BURLEIGH,0,
43.0752385,5797,-87.9421484,0,,5797,,BURLEIGH & N24,0,
43.0751896,5796,-87.9396158,0,,5796,,BURLEIGH & N22,0,
43.0751204,5795,-87.9371431,1,,5795,,BURLEIGH & N20,0,
42.9844378,3965,-87.9484745,0,,3965,,S27 & OHIO,0,
43.0750465,5793,-87.9309606,0,,5793,,BURLEIGH & N16,0,
43.0750195,5792,-87.9285729,0,,5792,,BURLEIGH & N14,0,
43.0749821,5791,-87.9261021,0,,5791,,BURLEIGH & N12,0,
42.9960977,3961,-87.9485203,0,,3961,,S27 & CLEVELAND,0,
43.0753081,5799,-87.9470618,1,,5799,,BURLEIGH & N27,0,
43.0752395,5798,-87.9446306,0,,5798,,BURLEIGH & N25,0,
43.0617286,3638,-87.8979854,0,,3638,,HUMBOLDT & MEINECKE,0,
43.0601094,3639,-87.897401,1,,3639,,NORTH & HUMBOLDT,0,
43.0601943,3632,-87.908476,0,,3632,,NORTH & HUBBARD,0,
43.0601649,3633,-87.9054616,0,,3633,,NORTH & HOLTON,0,
43.0363392,4610,-87.957821,0,,4610,,N35 & CLYBOURN,0,
43.1195716,848,-87.9508469,0,,848,,TEUTONIA & SILVER SPRING,0,
43.033848,4612,-87.9578706,0,,4612,,N35 & MT VERNON,0,
43.0899015,6109,-88.0223936,0,,6109,,CAPITOL & N88,0,
43.089987,6107,-88.0173882,0,,6107,,CAPITOL & N84,0,
43.0270688,4615,-87.957758,0,,4615,,S35 VIADUCT & CANAL,0,
43.0900158,6105,-88.0137833,0,,6105,,CAPITOL & N81,0,
43.0900371,6104,-88.0107756,0,,6104,,CAPITOL & N79,0,
42.8954914,2349,-87.9115902,0,,2349,,HOWELL & OAKFIELD,0,
43.0900904,6102,-88.0038723,1,,6102,,CAPITOL & APPLETON,0,
43.0900991,6101,-88.001675,0,,6101,,CAPITOL & N72,0,
43.0169811,4617,-87.9576713,0,,4617,,S35 & GREENFIELD,0,
42.9633188,2126,-87.9388207,0,,2126,,S20 & VAN NORMAN,0,
43.104336,9111,-87.94615,0,,9111,,TEUTONIA & HAMPTON,0,
43.1527858,9110,-88.0251492,0,,9110,,N91 & DOGWOOD,0,
42.9515343,9112,-88.0029499,1,,9112,,SOUTHRIDGE & EDGERTON,0,
42.9927157,9548,-88.0483822,1,,9548,,NATIONAL & S110,0,
43.0607496,3708,-87.9745415,0,,3708,,NORTH & N49,0,
43.0607704,3709,-87.9778721,0,,3709,,NORTH & N51,0,
43.0503652,4468,-87.8980991,0,,4468,,HUMBOLDT & PLEASANT,0,
43.0587441,4469,-87.8978822,0,,4469,,HUMBOLDT & GARFIELD,0,
43.0480301,4466,-87.8996202,0,,4466,,ASTOR & OGDEN,0,
43.0600622,4467,-87.894284,0,,4467,,NORTH & COMMERCE,0,
43.0455979,4464,-87.8996072,0,,4464,,ASTOR & JUNEAU,0,
43.021351,1884,-87.925459,0,,1884,,S11 & MINERAL,0,
43.0229698,1883,-87.9254771,0,,1883,,S11 & NATIONAL,0,
43.06071,3707,-87.9723195,0,,3707,,NORTH & N47,0,
43.0606879,3704,-87.9644824,0,,3704,,NORTH & N41,0,
43.060708,3705,-87.9672927,1,,3705,,NORTH & SHERMAN,0,
42.9517962,2121,-87.9388887,0,,2121,,S20 & EDGERTON,0,
43.041348,6914,-87.9973018,0,,6914,,N68 & AETNA,0,
42.9546918,2122,-87.9388017,0,,2122,,S20 & HALSEY,0,
42.9616696,2125,-87.938686,0,,2125,,S20 & S4562,0,
43.0394814,2343,-87.9836236,1,,2343,,HAWLEY & WELLS,0,
43.0879929,6447,-88.0070399,0,,6447,,N76 & MELVINA,0,
43.1048676,946,-88.0211206,0,,946,,HAMPTON & N87,0,
42.9668895,2128,-87.9388201,0,,2128,,S20 & BOLIVAR,0,
43.1048782,945,-88.0248921,0,,945,,HAMPTON & N90,0,
43.177549,4912,-87.9922696,0,,4912,,BROWN DEER & N66,0,
43.1357147,5751,-87.9861456,0,,5751,,N60 & BRENTWOOD,0,
43.1050948,940,-88.0207724,0,,940,,HAMPTON & N87,0,
43.1776275,4911,-88.0005143,0,,4911,,BROWN DEER & N72,0,
43.137937,5750,-87.9857875,0,,5750,,N60 & N6657,0,
43.0896518,6033,-87.9674481,1,,6033,,CAPITOL & SHERMAN,0,
43.0896557,6032,-87.9712133,0,,6032,,CAPITOL & N46,0,
43.0897308,6030,-87.9765886,1,,6030,,CAPITOL & FONDDULAC,0,
43.0896161,6037,-87.9560487,1,,6037,,CAPITOL & N35,0,
43.08965,6035,-87.9623582,0,,6035,,CAPITOL & N39,0,
42.9847389,5172,-87.8944461,0,,5172,,CLEMENT & S3287,0,
42.9866092,5171,-87.8943668,0,,5171,,CLEMENT & EUCLID,0,
43.1625832,9200,-87.9629278,0,,9200,,TEUTONIA & BRADLEY,0,
42.9784671,5175,-87.8945833,0,,5175,,CLEMENT & WILBUR,0,
42.981191,5174,-87.8944971,0,,5174,,CLEMENT & MORGAN,0,
43.0900795,6103,-88.0069602,1,,6103,,CAPITOL & N76,0,
43.0500084,4238,-87.9635431,0,,4238,,N40 & CHERRY,0,
43.1086321,133,-87.986444,0,,133,,N60 & FAIRMOUNT,0,
43.1119531,132,-87.9865716,1,,132,,VILLARD & N60,0,
43.1119971,130,-87.99068,0,,130,,VILLARD & N64,0,
43.097209,137,-87.98725,1,,137,,CONGRESS & MEDFORD,0,
43.1014841,135,-87.9868882,0,,135,,N60 & GLENDALE,0,
43.104974,134,-87.9867148,1,,134,,N60 & HAMPTON,0,
42.9302083,7383,-87.8604859,1,,7383,,COLLEGE & PACKARD,0,
43.0973213,139,-87.9917443,0,,139,,CONGRESS & N64,0,
43.0384266,9689,-87.9342272,1,,9689,,17TH & WISCONSIN,0,
43.0555111,9688,-87.9336567,1,,9688,,MCTS ADMIN BUILDING,0,
43.0892526,4869,-88.0606266,0,,4869,,CAPITOL & HARLEY DAVIDSON,0,
43.0171705,2019,-87.9153144,1,,2019,,GREENFIELD & S4,0,
43.1233273,6322,-88.0062757,0,,6322,,N76 & CARMEN,0,
43.1252002,6321,-88.0062614,0,,6321,,N76 & BOBOLINK,0,
43.1335953,6320,-88.006081,1,,6320,,N76 & WINFIELD,0,
43.0136669,9681,-88.0001079,0,,9681,,S70 & NATIONAL,0,
42.925171,9680,-87.9303922,0,,9680,,S13 & ZELLMAN,0,
43.1829947,9683,-88.0155509,0,,9683,,N85 & ALLYN,0,
43.0024385,4861,-88.03965,1,,4861,,LINCOLN & S102,0,
43.1891587,9685,-88.005012,0,,9685,,GLENBROOK & N76,0,
43.1859576,9684,-88.0147555,0,,9684,,BURBANK & GLENBROOK,0,
43.1829879,9687,-88.0156622,0,,9687,,N85 & ALLYN,0,
43.1860227,9686,-88.0147428,0,,9686,,GLENBROOK & BURBANK,0,
43.0209817,9062,-87.9875628,0,,9062,,S60 & MINERAL,0,
43.1066009,6457,-88.0058792,0,,6457,,N76 & STARK,0,
43.126108,9667,-87.9345027,0,,9667,,GREEN BAY & FLORIST,0,
42.9251597,9666,-87.9324796,1,,9666,,ZELLMAN & COURT,0,
43.0166585,9663,-87.9899836,0,,9663,,NATIONAL & S62,0,
43.0144321,9662,-88.0446185,1,,9662,,VISABILITY CENTER,0,
43.1173372,183,-88.0260927,1,,183,,N91 & N5463,0,
43.1300629,9669,-87.9329595,0,,9669,,GREEN BAY & BENDER,0,
43.1294971,9668,-87.9328741,0,,9668,,GREEN BAY & BENDER,0,
43.1006298,7254,-87.9582342,0,,7254,,HOPKINS & GLENDALE,0,
43.1023826,7255,-87.9589131,0,,7255,,HOPKINS & COURTLAND,0,
43.1044289,7256,-87.9597625,0,,7256,,HOPKINS & HAMPTON,0,
43.1062571,7257,-87.9606086,0,,7257,,HOPKINS & STARK,0,
43.0896741,7250,-87.9519953,0,,7250,,N31 & CAPITOL,0,
43.1778193,9545,-88.0300762,0,,9545,,BROWN DEER & N96,0,
43.0972178,7252,-87.9568011,0,,7252,,N35 & CONGRESS,0,
43.098808,7253,-87.9574708,0,,7253,,HOPKINS & RUBY,0,
43.1097291,7259,-87.9622413,0,,7259,,HOPKINS & LANCASTER,0,
43.0027289,5270,-88.0076937,1,,5270,,LINCOLN & S76,0,
43.0818404,4484,-87.8973857,0,,4484,,HUMBOLDT & KEEFE,0,
43.0842648,4485,-87.8974075,0,,4485,,HUMBOLDT & SINGER S.,0,
43.0873176,4487,-87.8977268,0,,4487,,HUMBOLDT & ABERT,0,
43.0745693,4480,-87.8976074,0,,4480,,HUMBOLDT & BURLEIGH,0,
43.07638,4481,-87.8975676,0,,4481,,HUMBOLDT & AUER,0,
43.0782452,4482,-87.8975034,0,,4482,,HUMBOLDT & CONCORDIA,0,
43.0679919,5613,-87.9923385,0,,5613,,CENTER & N64,0,
43.0878454,4488,-87.8982786,1,,4488,,HUMBOLDT & CAPITOL,0,
43.0890442,4489,-87.8974427,0,,4489,,CAPITOL & ESTABROOK,0,
43.0363288,6854,-87.9974924,0,,6854,,N68 & BLUEMOUND,0,
43.0710071,2901,-87.9051837,1,,2901,,HOLTON & LOCUST,0,
43.0679791,5611,-87.9976496,0,,5611,,CENTER & N68,0,
43.0432594,6851,-87.9975236,0,,6851,,N68 & TERRACE,0,
43.0463636,6850,-87.9974676,0,,6850,,N68 & STATE,0,
43.0416893,6852,-87.9975114,0,,6852,,N68 & AETNA,0,
43.1099558,6459,-88.0058494,0,,6459,,N76 & GRANTOSA,0,
42.9735775,701,-87.9093623,1,,701,,HOWELL & HOWARD,0,
42.9772327,703,-87.9092954,0,,703,,HOWELL & BRADLEY,0,
43.0065955,7138,-87.9187764,0,,7138,,S6 & BECHER,0,
43.1342631,88,-87.9998294,0,,88,,MILL & N71,0,
43.1342974,89,-88.0020445,0,,89,,MILL & N73,0,
43.023318,7131,-87.9182972,1,,7131,,S6 & NATIONAL,0,
43.1265141,83,-87.9907206,0,,83,,N64 & FLORIST,0,
43.0172204,7133,-87.9183476,1,,7133,,S6 & GREENFIELD,0,
43.1228692,81,-87.9909004,0,,81,,N64 & CARMEN,0,
43.0124899,7135,-87.9186114,1,,7135,,S6 & MITCHELL,0,
43.0143935,7134,-87.9185628,0,,7134,,S6 & LAPHAM,0,
43.1279786,84,-87.9906788,0,,84,,N64 & KAUL,0,
43.0102703,7136,-87.9186851,0,,7136,,S6 & BURNHAM,0,
42.9620268,8298,-87.8846998,0,,8298,,WHITNALL & IOWA,0,
43.0029059,5311,-87.8959375,1,,5311,,LINCOLN & BAY,0,
43.0027479,5272,-88.0017923,0,,5272,,LINCOLN & S71,0,
43.1769844,9727,-88.0525839,1,,9727,,N114/LAUER & BROWN DEER,0,
42.9445545,1652,-88.047038,1,,1652,,GRANGE & S108,0,
42.956308,1650,-88.0471,1,,1650,,HALESCORNER & LOT,0,
42.9493303,1651,-88.0485232,0,,1651,,S108 & ABBOTT,0,
43.0163314,1739,-88.0333851,1,,1739,,GREENFIELD & S97,0,
43.0163161,2337,-88.02693,1,,2337,,S92 & GREENFIELD,0,
43.0100454,6298,-87.9873163,1,,6298,,S60 & BURNHAM,0,
43.0029538,5239,-87.9966513,0,,5239,,LINCOLN & S68,0,
43.0526985,5525,-87.9149035,0,,5525,,WALNUT & DR. MLK DRIVE,0,
43.0774384,1985,-87.9152703,0,,1985,,DR. MLK DRIVE & RING,0,
42.9307198,2838,-87.949164,0,,2838,,S27 & COLLEGE,0,
43.0728581,1982,-87.9139331,0,,1982,,DR. MLK DRIVE & CHAMBERS,0,
43.0318923,7128,-87.9186609,1,,7128,,N6 & CANAL,0,
43.0746458,1983,-87.9138496,1,,1983,,DR. MLK DRIVE & BURLEIGH,0,
42.992083,1437,-87.8873213,0,,1437,,KK & ELLEN,0,
42.9946553,1434,-87.8944451,1,,1434,,KK & CLEMENT,0,
42.9935015,1435,-87.8921734,0,,1435,,KK & 2817,0,
42.9953104,1433,-87.895735,1,,1433,,KK & HERMAN,0,
42.9987001,1430,-87.9007786,0,,1430,,KK & OTJEN,0,
42.9971339,1431,-87.8990525,0,,1431,,KK & POTTER,0,
42.9371887,5409,-87.8498606,0,,5409,,LAKE & RAMSEY,0,
42.9341333,5408,-87.8498333,0,,5408,,LAKE & KLIEFORTH,0,
43.0602213,1260,-87.8941033,0,,1260,,NORTH & COMMERCE,0,
43.0029917,5230,-87.9721829,0,,5230,,LINCOLN & W4600,0,
43.0029752,5231,-87.9768017,0,,5231,,LINCOLN & S51,0,
43.0264793,7129,-87.9182992,0,,7129,,S6 & VIRGINIA,0,
43.0124428,7688,-87.9168945,1,,7688,,S5 & MITCHELL,0,
43.0907212,1348,-87.8873748,0,,1348,,OAKLAND & KENMORE,0,
43.0896151,4261,-87.9668366,1,,4261,,SHERMAN & CAPITOL,0,
43.0029801,5233,-87.9812402,0,,5233,,LINCOLN & S55,0,
43.0951578,4264,-87.9668245,0,,4264,,SHERMAN & MARION,0,
43.0084696,1889,-87.9257997,0,,1889,,S11 & ROGERS,0,
43.1005998,4267,-87.9666434,0,,4267,,SHERMAN & GLENDALE,0,
43.0233424,450,-87.99971,0,,450,,S70 & WALKER,0,
43.1044485,4269,-87.9663804,1,,4269,,SHERMAN & HAMPTON,0,
43.025889,452,-87.9998617,0,,452,,S70 & MAIN,0,
43.0102949,1888,-87.9256593,0,,1888,,S11 & BURNHAM,0,
43.0840294,1344,-87.8875013,0,,1344,,OAKLAND & MENLO,0,
43.028564,455,-87.9997604,0,,455,,S70 & ADLER,0,
43.0285486,456,-88.0000216,0,,456,,S70 & ADLER,0,
43.0889901,1347,-87.8874122,1,,1347,,OAKLAND & CAPITOL,0,
43.0144322,1887,-87.9256158,0,,1887,,S11 & LAPHAM,0,
43.0733178,6928,-87.9872618,0,,6928,,N60 & CHAMBERS,0,
43.0171987,1886,-87.9255086,1,,1886,,S11 & GREENFIELD,0,
43.1843113,6799,-88.0051012,1,,6799,,NORTHRIDGE LAKES & N76,0,
43.0716201,6927,-87.9873327,0,,6927,,N60 & LOCUST,0,
43.070808,6926,-87.9873022,0,,6926,,N60 & APPLETON,0,
43.0605174,6921,-87.9874325,1,,6921,,N60 & NORTH,0,
43.0568998,6920,-87.9874206,0,,6920,,N60 & LLOYD,0,
43.0642607,6923,-87.9873987,0,,6923,,N60 & WRIGHT,0,
43.0628959,5548,-87.9773227,0,,5548,,LISBON & N51,0,
43.0467952,4465,-87.8995975,0,,4465,,ASTOR & KNAPP,0,
43.016605,7715,-87.999379,1,,7715,,GREENFIELD & S70,0,
43.0544151,5542,-87.9550585,0,,5542,,LISBON & N33,0,
43.0709399,7718,-87.9137852,0,,7718,,DR. MLK DRIVE & LOCUST,0,
43.0538117,5540,-87.9498196,0,,5540,,LISBON & N29,0,
43.059082,5546,-87.9699271,0,,5546,,LISBON & N45,0,
43.0616405,5547,-87.9747927,0,,5547,,LISBON & N49,0,
43.0552018,5545,-87.9622017,0,,5545,,LISBON & N39,0,
42.9919034,656,-87.9044403,0,,656,,HOWELL & DEWEY,0,
43.0414733,3940,-87.9476271,1,,3940,,N27 & KILBOURN,0,
42.9953847,654,-87.9045006,0,,654,,HOWELL & ROSEDALE,0,
42.9994191,652,-87.9049345,0,,652,,HOWELL & CLARENCE,0,
43.0443524,4460,-87.9479357,0,,4460,,HIGHLAND & N27,0,
43.003065,650,-87.9048434,1,,650,,HOWELL & LINCOLN,0,
42.9042815,1509,-87.8653556,0,,1509,,CHICAGO & MARION,0,
42.9885483,658,-87.904529,1,,658,,HOWELL & OKLAHOMA,0,
43.0751289,5890,-87.9450424,0,,5890,,BURLEIGH & N25,0,
43.0750643,5891,-87.9425156,0,,5891,,BURLEIGH & N24,0,
43.0750242,5892,-87.9400441,0,,5892,,BURLEIGH & N22,0,
43.0750199,5893,-87.9376594,1,,5893,,BURLEIGH & N20,0,
43.0733611,5894,-87.9343343,0,,5894,,HOPKINS & CHAMBERS,0,
43.0731084,5895,-87.9318424,1,,5895,,CHAMBERS & TEUTONIA,0,
43.0747948,5896,-87.9313215,0,,5896,,TEUTONIA & BURLEIGH,0,
43.0748475,5897,-87.92938,0,,5897,,BURLEIGH & N14,0,
43.0748377,5898,-87.9264301,0,,5898,,BURLEIGH & N12,0,
